uid,plays_per_hour,total_events,completion_variance,avg_interval_seconds,avg_completion_rate,behavior_diversity,is_anomaly,anomaly_score
834,0.12192891544229714,50,404.6599529445432,30127.95918367347,54.555836704868156,4,False,-0.4860115567371254
835,0.12627591286962012,50,385.62675233061697,29090.816326530614,56.693924890875515,5,False,-0.3999655522671702
836,0.13570000605803598,56,372.6930200029005,27011.454545454544,63.62057009271168,5,False,-0.419179235008877
837,0.12558225432458497,51,320.47611647803143,29239.8,61.90669808168841,5,False,-0.40626882614038456
838,0.12,48,360.56062766938425,30638.297872340427,67.66209944424534,5,False,-0.47114229500113
839,0.12229617304492511,49,505.1512966181911,30050.0,58.92022743284084,5,False,-0.4076199768733404
840,0.13642454017621503,56,459.4373370363474,26868.0,63.06147164448726,5,False,-0.430282520444775
841,0.10072678882178318,41,352.4655911886215,36633.75,51.56059270461407,4,True,-0.5621815338006395
842,0.11960381237151935,48,341.14970066158315,30739.787234042553,62.164361435600505,5,False,-0.4001917419465946
843,0.11751224085842275,47,355.13242823455016,31301.08695652174,59.54520294386041,4,False,-0.4295236104578033
844,0.12627325532452227,50,325.8684727581025,29091.428571428572,58.92838169032839,4,False,-0.4438805580321221
845,0.12803883007657224,51,421.31943276251843,28678.8,58.56747256417437,5,False,-0.3962141418200789
846,0.13548215708846187,51,328.79290073575004,27103.2,62.87899248487569,5,False,-0.42051725255068606
847,0.12390806021931727,50,421.5487786074122,29646.73469387755,63.89750185197629,5,False,-0.4101571254852319
848,0.12108482115277691,49,306.41498925901595,30350.625,63.242111569623596,4,False,-0.45714495073240985
849,0.16918330234363826,69,413.72522567007417,21591.617647058825,61.59039635505764,5,True,-0.5787245434841525
850,0.15556835953576428,63,399.8714537993398,23514.1935483871,64.29766895622511,5,False,-0.5059624495670848
851,0.09946331254273813,40,500.92595367203535,37122.307692307695,63.71542893979123,5,False,-0.496276317635269
852,0.14141167865415094,58,519.8125697276541,25904.21052631579,62.967220350912854,4,False,-0.5295835450985313
853,0.13481431236221808,53,485.57728916643293,27216.923076923078,57.6560065544872,5,False,-0.43469060959460937
854,0.12394389473031873,50,390.76243765489977,29638.163265306124,58.8894491936618,5,False,-0.3907595883744571
855,0.14705581993831826,60,288.0787781690646,24895.42372881356,59.782209227218985,5,False,-0.46581042273767287
856,0.1252688059794977,50,351.015332693519,29324.69387755102,56.59352611923248,4,False,-0.45916299400519006
857,0.10710727333111923,43,425.38900910186146,34411.42857142857,65.49450226025402,5,False,-0.4475382833765302
858,0.12270706817754962,49,508.14289439155056,29949.375,58.38925271848148,5,False,-0.4120537855473897
859,0.14485437745539143,55,286.5722618885782,25312.777777777777,59.453787955190855,5,False,-0.44785964302707976
860,0.09117386349246549,36,340.9237232270564,40613.142857142855,63.72843414911209,5,False,-0.5489737699472158
861,0.13347354796958422,55,422.91822488875744,27471.11111111111,52.55650386824601,5,False,-0.48960984892950843
862,0.11824432877064457,46,561.1073027134612,31122.0,56.42305288312354,4,False,-0.5078153080077912
863,0.12056181807221653,50,305.4406167984292,30469.591836734693,61.93382088549903,5,False,-0.41492184590048536
864,0.14801334546557476,61,423.19431986493936,24727.5,60.46694723072993,5,False,-0.4463586442701621
865,0.13880261325907678,54,297.0900104888045,26425.471698113208,62.14948072332998,5,False,-0.43137815540827057
866,0.11994130531867384,47,316.23082126833197,30667.17391304348,58.75585767473532,4,False,-0.4362239699431228
867,0.12200329408894041,50,480.42460365129966,30109.591836734693,63.93689750473883,4,False,-0.4699969869933451
868,0.1334541560260318,54,380.77796121289043,27484.528301886792,64.03621867922158,4,False,-0.47277986639954456
869,0.14757727309994262,60,371.89366658836485,24807.457627118645,62.7093098754614,5,False,-0.4456346719534587
870,0.14131249330906756,55,333.7119621747322,25947.222222222223,63.072242985046,5,False,-0.4171642794566168
871,0.1377754501873263,57,263.42580747587107,26596.071428571428,57.83094236070663,5,False,-0.46648229786513756
872,0.11922866354401118,49,299.38273950447797,30823.125,66.59858429318365,5,False,-0.46984949656705216
873,0.11987278806164886,49,457.4866601198387,30657.5,59.355354865611844,4,False,-0.4308779679023409
874,0.13800313643491896,55,532.2574212170334,26569.444444444445,58.727373492181435,4,False,-0.5039025951731029
875,0.1182321478840199,42,434.11647708115345,31191.219512195123,63.661846648328236,4,False,-0.4726914314481553
876,0.10390238008940436,43,319.83138036189445,35472.857142857145,63.08651548529783,5,False,-0.4260072750637259
877,0.14044767697034297,56,350.21658154095184,26098.363636363636,65.14218841033109,5,False,-0.4495215809847885
878,0.13519880369543397,55,319.405366898474,27120.555555555555,56.78488180467221,5,False,-0.42468966763008703
879,0.1036519223815837,43,448.05695796695574,35558.57142857143,58.986928893740924,5,False,-0.42417077117587687
880,0.11983522656347521,48,361.135040179374,30680.425531914894,59.77922935998254,4,False,-0.42191826268454147
881,0.15118032177451,61,419.438691636669,24209.5,63.598650315158416,5,False,-0.4636993803123982
882,0.11151238674523221,44,333.36070579687697,33034.186046511626,66.42762467872093,5,False,-0.4621095914990495
883,0.12866775264449348,52,268.16300140319646,28527.647058823528,63.87894739072095,5,False,-0.4464093539155013
884,0.13134957635707625,54,454.5006720853787,27924.905660377357,57.68809255811259,4,False,-0.4624136999297869
885,0.11233439833940455,46,462.5960988672448,32759.333333333332,62.59603000425691,5,False,-0.4309011810640106
886,0.14363842740687235,58,367.5045209080205,25502.63157894737,61.947780323722036,5,False,-0.4190678356974045
887,0.1247977813727756,45,443.7290877604771,29502.272727272728,59.273690573604036,5,False,-0.4164812739328409
888,0.13583880461851935,50,328.11161786036587,27042.85714285714,58.91314245889569,5,False,-0.4140556671025366
889,0.12925572357860945,51,343.27295756818984,28408.8,62.60900071973952,5,False,-0.4107961433229812
890,0.10262032671856156,39,367.4730048666694,36003.94736842105,61.4004644075333,5,False,-0.4382998475410733
891,0.1473085500337582,60,220.19369070661838,24852.71186440678,62.39652432501858,5,False,-0.5244381840866462
892,0.14229153686918425,59,486.73998077632507,25736.379310344826,62.52143000232959,5,False,-0.4659733422064395
893,0.12070663676942098,48,344.1668156929613,30458.936170212764,59.2003001287842,4,False,-0.42827069230414294
894,0.1046051792320449,41,297.8377594560591,35275.5,64.4416892409682,5,False,-0.45467277890774105
895,0.1019476244079604,40,319.1368521986582,36217.692307692305,54.213834054723584,5,False,-0.4823117865101445
896,0.12924202397886608,53,521.150580815908,28390.384615384617,58.6425999213651,5,False,-0.4339569188548583
897,0.11788784281620958,48,428.58619047209635,31187.23404255319,58.450806567531714,5,False,-0.3907188397079002
898,0.16194331983805668,65,372.6863273242228,22577.34375,59.061742256483086,5,False,-0.5219735453288185
899,0.15638251660012825,63,418.95608229209273,23391.774193548386,63.473473677987535,4,True,-0.5787777271483733
900,0.13068763477162337,50,402.34820592933715,28108.775510204083,59.94858057272544,5,False,-0.40533020545592746
901,0.13087248322147652,52,392.6898653116108,28047.058823529413,61.24919035364219,5,False,-0.39913215838170973
902,0.12968206280934574,50,361.33808155546086,28326.73469387755,62.73982826526261,5,False,-0.411600558444586
903,0.12450411962160512,51,389.8375345707798,29493.0,58.90411049320394,5,False,-0.39421912300692746
904,0.1184236496414395,45,422.48171496449487,31090.227272727272,58.80134722586083,5,False,-0.39592524530623213
905,0.12590758383346623,50,473.4002786479314,29175.918367346938,62.140961729889625,5,False,-0.4110943377607503
906,0.11034820990681707,45,439.2077664988062,33365.454545454544,65.03496131372289,5,False,-0.43588181192750863
907,0.11892963330029732,47,281.70585984996814,30928.043478260868,56.04353383806499,5,False,-0.443561589158399
908,0.11286266331350059,46,317.839462402558,32606.0,58.62694609529299,4,False,-0.45019813409591475
909,0.12781954887218044,51,354.24392536712827,28728.0,61.2946484585722,4,False,-0.44114172258990897
910,0.12621004958251947,49,457.45808650986254,29118.125,55.727737123275986,5,False,-0.41912975985848716
911,0.13889175950230453,56,436.5059943174192,26390.727272727272,56.96906573436284,5,False,-0.42303352820485896
912,0.13316829570190789,52,402.7663013236241,27563.529411764706,55.52803991492296,5,False,-0.42112747975551706
913,0.13479290907605587,55,451.6124379517012,27202.222222222223,60.90964156227125,4,False,-0.46259941968562523
914,0.12725085139792403,52,477.68822783190103,28845.29411764706,62.947926714528954,5,False,-0.4304653625836095
915,0.139977489000307,57,492.62016921635706,26177.678571428572,58.78131428875421,5,False,-0.44383680987687674
916,0.13911770089694306,57,403.42685669339386,26339.464285714286,59.243435247431776,5,False,-0.41038728103653815
917,0.14011846379211515,55,433.57012217375325,26168.333333333332,59.50947344016496,5,False,-0.40753609966439247
918,0.10143075083494826,41,243.784446030459,36379.5,59.54045409486605,4,False,-0.5056779979122882
919,0.12815411998743587,51,406.81975456507814,28653.0,56.39471470209648,5,False,-0.4044271556751454
920,0.12502553626149132,51,426.9799560865806,29370.0,62.35029659766368,5,False,-0.40589062978460516
921,0.12908463568094175,53,333.00924959882536,28425.0,57.10322475934666,5,False,-0.4067550730117304
922,0.10905565877696098,45,418.00551814165254,33760.90909090909,58.270769105824705,5,False,-0.40787858216479905
923,0.1558891454965358,63,367.11226974948204,23465.8064516129,61.691920408293946,5,False,-0.4881866043427879
924,0.13780783463059842,54,237.67881092061674,26616.22641509434,55.48607164377479,5,False,-0.4962435466880341
925,0.1585302920838064,64,365.91642208077076,23069.04761904762,61.05977967660033,5,False,-0.49760338119237135
926,0.13154566152289401,52,318.28651494323685,27903.529411764706,51.29267003535325,5,False,-0.4914406965123726
927,0.0819780510379479,31,252.46054823491096,45378.0,65.75882071423453,4,True,-0.6760957007826635
928,0.12365385003939951,51,236.44004286906923,29695.8,67.23562036512911,5,False,-0.5324050934589196
929,0.150021172342871,62,333.74037533148277,24390.0,62.946375059325625,4,False,-0.5482756998222301
930,0.13544018058690746,56,512.7476086169221,27063.272727272728,59.406845091448204,5,False,-0.4462685531671478
931,0.11951673667345084,46,517.1546536974892,30790.666666666668,63.59341965151064,5,False,-0.44917181545515306
932,0.12143956484155932,48,360.9034900158798,30275.106382978724,55.85353549544098,5,False,-0.40684899528868496
933,0.11577689975190665,42,391.1705599917699,31852.682926829268,58.9994190214852,5,False,-0.40557177464385896
934,0.13075182298214735,52,319.2958999363743,28072.941176470587,57.526568638309186,5,False,-0.40807254729825826
935,0.1264828669449841,51,267.0437909954525,29031.6,60.973286234671555,5,False,-0.4325113362620291
936,0.14899853444064484,61,435.27691956496227,24564.0,62.566323857496194,5,False,-0.44700781134117074
937,0.13560457037626084,54,420.9321747054361,27048.67924528302,59.14872516919287,5,False,-0.40527948388710644
938,0.12449450572717072,49,375.18598266160683,29519.375,59.16699387606253,5,False,-0.3931242327357214
939,0.11226611226611227,45,366.2274222993024,32795.454545454544,63.87341358874338,3,False,-0.5447459132292297
940,0.16417941863646887,65,409.7198801730898,22269.84375,60.67860226459233,5,False,-0.5302446987637436
941,0.11701482187743781,45,407.3768229594549,31464.545454545456,57.428678650534636,5,False,-0.40111837095863917
942,0.12208355941399891,45,354.8065467093962,30158.18181818182,56.69368782543431,3,True,-0.5590839486559945
943,0.12309920347574221,51,299.328771983157,29829.6,62.69334563615356,5,False,-0.42025276651189597
944,0.15923698942566866,64,299.97827044732287,22966.666666666668,56.95902669206989,5,False,-0.5344341895978617
945,0.12359952073655225,49,367.4127042063181,29733.125,61.40774125687742,5,False,-0.39216181709735143
946,0.13580919646225426,54,455.0809550050617,27007.924528301886,62.2690139669711,5,False,-0.4168549786237435
947,0.1415579958819492,55,562.4170178092612,25902.222222222223,61.37891547680712,5,False,-0.4706645100776675
948,0.14707384332550302,60,459.42778153542827,24892.372881355932,59.04185888383784,4,False,-0.5265100383566591
949,0.1308148676128383,52,471.9396957295036,28059.41176470588,57.929113598449774,5,False,-0.4211039951596851
950,0.15127053984121017,57,330.1866261914689,24223.39285714286,60.62201711146709,5,False,-0.4589374849792808
951,0.09515676467000121,39,329.13984010368483,38827.89473684211,59.49919958566453,4,False,-0.4986836633879474
952,0.13406434260887554,54,358.45608805245735,27359.43396226415,64.58162619772996,5,False,-0.4268736117952663
953,0.11333494092114782,47,395.95419364271584,32454.782608695652,60.865581758554335,5,False,-0.40418340217894266
954,0.15225575639078978,61,440.2271557412867,24038.5,62.8507559773238,5,False,-0.4583343422209921
955,0.11727100596534805,48,346.70178709183165,31351.27659574468,67.97952732278196,4,False,-0.4952504090675111
956,0.1441095232376606,60,398.551791994007,25404.406779661018,65.98414763340972,5,False,-0.4720766556512078
957,0.10541584097734376,43,345.08915377430037,34963.57142857143,57.90597505231423,5,False,-0.4217392431821689
958,0.12190166598943518,50,436.10354230066946,30134.69387755102,57.78744148834178,5,False,-0.3995033760822157
959,0.16025039123630672,64,322.43208202981504,22821.428571428572,61.292168877530834,5,False,-0.523720966568916
960,0.11031255223132208,44,444.3459913469743,33393.48837209302,61.07661278406882,5,False,-0.4118678209407323
961,0.09951899154088571,40,254.86666429676762,37101.53846153846,64.29501385135544,5,False,-0.5141828440376934
962,0.13737121448641898,55,379.5862116561797,26691.666666666668,64.57725936070581,5,False,-0.4299679830187664
963,0.1498761616460975,59,352.82094143528013,24433.96551724138,57.56080510082821,5,False,-0.4588616500682176
964,0.10806406655374257,42,441.0979843983553,34126.09756097561,63.31747957192635,4,False,-0.47889150153635984
965,0.14035695719979205,54,385.2138271628246,26132.830188679247,58.15348784636757,4,False,-0.4708439541960686
966,0.09731752963194011,39,403.9164822070364,37965.78947368421,55.621928781219,5,False,-0.4896930721299098
967,0.11417962404270132,41,473.0013588262995,32317.5,64.11402504468066,5,False,-0.4508015949915096
968,0.1098766939323648,45,347.43490829059004,33508.63636363636,65.22294377114882,5,False,-0.4344575279845394
969,0.1269091714011658,43,397.54590922685753,29042.14285714286,63.90041938601558,5,False,-0.4387156194648626
970,0.1249229854044063,49,427.91031709401915,29418.125,65.04097330093532,5,False,-0.4309665408655251
971,0.12408487405385284,50,407.05902355720303,29604.48979591837,64.84300376612661,5,False,-0.418997109303011
972,0.09066035039000285,37,306.91765586003623,40811.666666666664,65.09832406133846,5,True,-0.5715562676781063
973,0.1713726130243186,70,373.31730930702173,21311.304347826088,59.955811643227264,5,True,-0.6092500773875212
974,0.11442251120894281,47,440.7591148762634,32146.304347826088,60.41031850871552,4,False,-0.45289469748965333
975,0.12410772225827385,51,449.95808912855176,29587.2,55.68073914337831,5,False,-0.4131946107841319
976,0.12643864483708867,52,337.67651482974674,29030.58823529412,60.28859061917349,5,False,-0.40826434904140557
977,0.12448132780082988,49,570.6512635815504,29522.5,60.79741409760571,4,False,-0.49419896871711694
978,0.10877626699629171,44,363.54815214199783,33865.11627906977,58.266877582484796,5,False,-0.40654122078771043
979,0.10415343579321733,41,362.29272050914636,35428.5,64.47412990917057,5,False,-0.4398999721963056
980,0.10456071747354104,41,296.23269560637146,35290.5,60.435386276328515,5,False,-0.44093630125112115
981,0.14254859611231102,55,525.2698098881792,25722.222222222223,57.975332815808265,5,False,-0.4551127891643596
982,0.14028298464143185,58,416.4672774345399,26112.63157894737,61.51625950331746,5,False,-0.4138495107380236
983,0.13081036610448374,53,486.06014326915687,28050.0,58.47475946689427,5,False,-0.4310383346488587
984,0.16502801781645765,67,357.10358124722023,22145.0,55.39284334055298,5,False,-0.5566722085313135
985,0.12645411905696635,51,466.14131518558776,29038.2,58.10603392056855,5,False,-0.40779705421587353
986,0.12304086714515892,49,260.70283543368805,29868.125,60.497944710098146,4,False,-0.46265209703663396
987,0.1191368655657988,49,587.6674899383972,30846.875,58.53835813772503,5,False,-0.46790266922475937
988,0.16360089770748998,65,355.8393862090003,22348.59375,60.51429720265288,5,False,-0.5210588703293315
989,0.10195412064570944,40,481.48427779691804,36215.38461538462,62.2817984749771,5,False,-0.4513920060659085
990,0.11502692119432206,47,488.09066390384663,31977.391304347828,61.31480949510707,5,False,-0.41764053644827825
991,0.1234730066990674,47,313.52110341697727,29790.0,58.935577932675415,4,False,-0.4408434689055736
992,0.1308641975308642,53,382.2367203753416,28038.46153846154,56.15329859559788,5,False,-0.4087509347885148
993,0.14950059069917304,58,359.4116938477965,24502.63157894737,60.425275666773736,5,False,-0.4425576764858232
994,0.13198248693923306,52,410.55691795765654,27811.176470588234,55.73249812702376,5,False,-0.4107613284069956
995,0.1054481546572935,41,426.3336817617918,34993.5,56.584137178361495,4,False,-0.4815010409645887
996,0.12435991221653254,51,380.7793058300873,29527.2,55.230150568539514,5,False,-0.4177626363397546
997,0.11767349690494187,48,351.04493467686774,31244.042553191488,53.44517182290945,4,False,-0.5183313807784315
998,0.13108807222210772,53,418.017194466394,27990.576923076922,61.524836305395375,5,False,-0.3978802418162979
999,0.12547411583803178,51,291.4501065961554,29265.0,52.235473122202905,5,False,-0.5050422879499206
1000,0.12734990903577925,49,360.57283531024825,28857.5,59.13640945063175,4,False,-0.44146785319094023
